"time","sim.num.1","sim.num.2","sim.num.3","sim.num.4","sim.num.5","sim.num.6","sim.num.7","sim.num.8","sim.num.9","sim.num.10"
0,0.491955610891375,1.24886052807016,0.792257294907598,0.522272071079475,0.511562367772091,0.520547151947014,1.33471885963089,0.819090191318848,0.897395569513038,1.26154001131403
0.2,0.222113633639512,1.36334569165967,0.477305191187609,0.258368952169363,0.232444906057141,0.234534763405079,1.44751158246816,0.560302257803944,0.672985040523519,1.37339663230423
0.4,0.212289838307455,1.01232166510856,0.347641896365502,0.24487017621191,0.208114043840511,0.201354163943439,1.01613310156145,0.442347359621245,0.527537488569239,0.953480920489403
0.6,0.361059950758591,0.576458971249458,0.308808304822982,0.37379145872406,0.323937518099528,0.286652101712707,0.547590239655374,0.395646943523158,0.441500911983581,0.466170187643844
0.8,0.630537067475885,0.298660730240266,0.310920034979287,0.70418925163798,0.619023830931826,0.531362323671684,0.284744146181284,0.407950463505672,0.443585052171454,0.233520360043695
1,0.62551130291023,0.296164863771066,0.322539732164555,0.704182137677893,0.682186006887271,0.513310712223926,0.261164706205375,0.424627650270496,0.450209135110571,0.217526486375165
1.2,0.450142799629084,0.401149241973428,0.331258314004442,0.527114416243857,0.508433258089327,0.393363617225275,0.365566884968923,0.445537780455235,0.438924632168573,0.314024631954413
1.4,0.414194960714416,0.424779284997398,0.355848608200838,0.526588811849972,0.487095381231109,0.374858883395943,0.41414758835504,0.458888502864503,0.416008784990679,0.342413980578202
1.6,0.400614337122121,0.449896310407907,0.365854028929962,0.542304725276216,0.486802501240693,0.379678698546568,0.410012729046517,0.44920670651682,0.385496325315085,0.345799284684204
1.8,0.38018123301341,0.493510163666363,0.350808090988287,0.565862557457718,0.49194499384339,0.4033605008778,0.395963065106642,0.426717629300519,0.352149099524643,0.348513347435534
2,0.369152828023162,0.529680798941311,0.348574702890276,0.590945587932769,0.469356468570227,0.438353473340108,0.382619898358798,0.42757713068474,0.322773139719945,0.35719294613334
2.2,0.357532647127038,0.547664120561246,0.363228488581379,0.624435536737211,0.461899155297731,0.451792797561688,0.382486956062185,0.420643957146564,0.322514165068344,0.347032037236926
2.4,0.348271521137227,0.541237639790829,0.372521180817905,0.639936963786587,0.45386683914979,0.448910392688949,0.397482288596254,0.421838437821605,0.346808380209695,0.35448109311948
2.6,0.33009876417747,0.531087950732441,0.382480872086634,0.630349406363883,0.448147879832,0.408349524174374,0.425608463224704,0.415597335946132,0.377724523443305,0.356231568625979
2.8,0.322974519747852,0.517371545875837,0.387218412933899,0.610681154758577,0.439834618775271,0.373665882636692,0.452913939883337,0.41901374644253,0.398667474090977,0.359955000704846
3,0.324632065672708,0.506226230426012,0.39792983858664,0.571790982159643,0.416216957800131,0.343731383478158,0.480827290903646,0.430906600298407,0.408297861377497,0.37242140967354
3.2,0.31633074304714,0.511459894434652,0.408454531500384,0.510294101794796,0.399341073820633,0.32056286686439,0.517228787397137,0.441830810932364,0.414925050967843,0.378895410260051
3.4,0.307158275819578,0.520005706948026,0.410968162609275,0.470143151880351,0.404733979294579,0.311511185150758,0.537136706889666,0.442489449495456,0.427069955252739,0.368672420263022
3.6,0.309634075176329,0.519308964937986,0.404755827531274,0.437212262954279,0.407193369938361,0.319675055289004,0.515928269897549,0.43679796538322,0.447074832745478,0.351284881223858
3.8,0.312054440759375,0.516895329448178,0.380944872242672,0.425306423855326,0.413255513250147,0.33147941776849,0.497381290290399,0.424962599906433,0.463646281644921,0.338732255652228
4,0.315993633080297,0.516753507123022,0.367136851020821,0.448179935757749,0.423053389257691,0.341825374372114,0.514508357920355,0.410548113166043,0.469625325627291,0.3319273095155
4.2,0.32312585345037,0.511483463806205,0.371995564315427,0.478563965451921,0.435655070229919,0.341749089929936,0.527773050070361,0.392611934254422,0.4721165127086,0.321248839825937
4.4,0.333047179499962,0.500931582735205,0.376536053877615,0.503438580475135,0.447735338106159,0.362304779043276,0.53327685257871,0.376581415766055,0.472528609210821,0.308952198024379
4.6,0.353749570669144,0.490543514914834,0.374978190393012,0.50762032089023,0.45745146553676,0.369178894669638,0.53484859291127,0.364171763089622,0.475258060165948,0.299159195455228
4.8,0.371366690563186,0.47944624267189,0.368350550463571,0.517702153259763,0.471569511289936,0.375381355154841,0.534130638905239,0.349720699073848,0.476476812143168,0.290389500331713
5,0.388305004230893,0.46828407375364,0.366638207311211,0.526006177628469,0.485418737722512,0.383277605361864,0.525163039983995,0.339314142258095,0.482312198412761,0.286176791491331
5.2,0.399447579286485,0.456721128111032,0.368665688811043,0.526406090762742,0.496604431044654,0.391986801108536,0.518204470906227,0.3206133551367,0.48367087023233,0.28046523923615
5.4,0.415897406597409,0.447890275924513,0.370912969540203,0.522810593077671,0.509546959994939,0.400144073424368,0.512132573901183,0.3119040416502,0.477080107986304,0.2747595475029
5.6,0.444575203701383,0.437583409986428,0.373174342981484,0.524045928649425,0.523064254044445,0.403848789414019,0.503309105403061,0.316042326495851,0.469200008539417,0.266237068213635
5.8,0.481110999274006,0.417661359472601,0.374691128479947,0.527703251384507,0.540701156364532,0.396893473935009,0.492549422976363,0.325769156507554,0.465951089099445,0.260513156583293
6,0.515880411878194,0.405214777377519,0.376697530696383,0.530165019260759,0.566268112276595,0.391333053492378,0.479973038604549,0.341261290882747,0.460877937664061,0.25560163490604
6.2,0.549328998945032,0.405005959594546,0.378601711387983,0.537162536192211,0.587094365462558,0.385911576074575,0.470695695217579,0.360757884806002,0.455323763794289,0.246405900648247
6.4,0.573067417048826,0.423155129887154,0.382503820461725,0.52518568331328,0.606916851349181,0.375307762710988,0.462875292622719,0.385999872894697,0.449660173619054,0.235902559819567
6.6,0.573413588883494,0.432911250775063,0.388940037013188,0.506391697520636,0.640709217373289,0.362282801537956,0.45477737102855,0.407032905989185,0.446078114139091,0.228309259532448
6.8,0.570587062915221,0.433721122026511,0.392481562768549,0.482878134346937,0.645480296293684,0.361945141097252,0.44706756737913,0.427569745879141,0.440664111753942,0.222511724003916
7,0.552899827734582,0.426489656108849,0.394977990372314,0.441686962686411,0.621502496388051,0.348966880833442,0.436641801049522,0.447248672162947,0.426247303024425,0.215738183526034
7.2,0.540457862283486,0.420482177039694,0.400782020517761,0.403506359223388,0.64393551740062,0.333862276666299,0.422865148148825,0.467221597937393,0.41040170170788,0.206546649724418
7.4,0.508189498285203,0.428979890314509,0.401455215957693,0.374252847660258,0.671993051243138,0.317258031852173,0.405321509763943,0.481598157370308,0.38502111844754,0.192678664753215
7.6,0.476364456395784,0.449777426260328,0.402064167604344,0.366240639104094,0.725174530938586,0.305833806811457,0.393247491276109,0.487940037668823,0.351425561690475,0.181574182450641
7.8,0.446929533686325,0.474959619008777,0.400174118454918,0.368383659311024,0.765406362516415,0.297742600894262,0.384883058033679,0.481829858652382,0.297172931033757,0.172938206804389
8,0.410982599408285,0.496492468411813,0.401202028683457,0.35846393889089,0.786595986496578,0.297323883929199,0.385300830189468,0.466891898077074,0.238314375219323,0.166981552717335
8.2,0.377130208937017,0.533157140616252,0.391856018171757,0.337122477494881,0.694004836299809,0.305532381979139,0.377993797771362,0.44212000842045,0.217468941273777,0.169001066775661
8.4,0.348483303776583,0.577038197180429,0.377715189921114,0.303035903296961,0.57409901269388,0.310374969608732,0.358995850805722,0.411361182314806,0.243016496364777,0.176347766658409
8.6,0.320672999852464,0.625264113549809,0.35711835896439,0.336553247726346,0.53815323165045,0.334178528376325,0.344461138000573,0.3819822001018,0.257430489510595,0.185108650758739
8.8,0.305044738740214,0.65683573862043,0.338370663678504,0.384779114687273,0.506037837737914,0.353972257317261,0.335067230056423,0.346176727320202,0.262662865165666,0.196313957808254
9,0.287264362786066,0.677085737934061,0.330407995603429,0.423137675737653,0.49553718368237,0.376895729815858,0.32019265638586,0.310018771722161,0.267481704271417,0.212262291199523
9.2,0.263607060257294,0.687654989762077,0.319631622103142,0.382080838491945,0.493568867285439,0.405276029974454,0.301401821391683,0.277371075023415,0.270393457701352,0.233472612843984
9.4,0.233787728973259,0.708827590017861,0.313577970326461,0.358684850018239,0.496807162912318,0.439931989047197,0.280312223361117,0.248088111392515,0.272644570201348,0.263826309045453
9.6,0.203810978340834,0.765913271862664,0.309338703882076,0.332737039924034,0.500822674017438,0.474734057493829,0.261881012292207,0.223224147842331,0.274009985016615,0.300640301514049
9.8,0.175915001299316,0.891778353573493,0.291425980347617,0.317378653343781,0.533503734337793,0.506387425652851,0.249169982520248,0.208933611332149,0.261968978472545,0.334331691571589
10,0.155659053230036,1.10947479478631,0.273175515170894,0.315129718897537,0.604670804543765,0.554133191845439,0.228830273096759,0.184620176416091,0.201395713112205,0.372154581530333
